CMDLINE python app.py
MEM 13.328125 1756915343.6236
MEM 13.328125 1756915343.7288
MEM 13.328125 1756915343.8332
MEM 13.296875 1756915343.9385
MEM 13.312500 1756915344.0434
MEM 13.312500 1756915344.1486
MEM 13.312500 1756915344.2537
MEM 13.312500 1756915344.3545
MEM 13.312500 1756915344.4567
MEM 13.296875 1756915344.5571
MEM 13.296875 1756915344.6623
MEM 13.296875 1756915344.7676
MEM 13.296875 1756915344.8727
MEM 13.125000 1756915344.9769
MEM 13.125000 1756915345.0821
MEM 13.125000 1756915345.1836
MEM 13.125000 1756915345.2887
MEM 13.125000 1756915345.3936
MEM 13.125000 1756915345.4980
MEM 13.125000 1756915345.5994
MEM 13.125000 1756915345.7011
MEM 13.125000 1756915345.8057
MEM 13.125000 1756915345.9109
MEM 13.125000 1756915346.0146
MEM 13.125000 1756915346.1150
MEM 13.093750 1756915346.2203
MEM 13.093750 1756915346.3219
MEM 13.093750 1756915346.4249
MEM 13.093750 1756915346.5301
MEM 13.093750 1756915346.6353
MEM 13.093750 1756915346.7405
MEM 13.093750 1756915346.8412
MEM 13.093750 1756915346.9464
MEM 13.093750 1756915347.0501
MEM 13.093750 1756915347.1553
MEM 13.093750 1756915347.2566
MEM 13.093750 1756915347.3603
MEM 13.093750 1756915347.4637
MEM 13.093750 1756915347.5651
MEM 13.093750 1756915347.6660
MEM 13.093750 1756915347.7714
MEM 13.093750 1756915347.8744
MEM 13.125000 1756915347.9790
MEM 13.125000 1756915348.0835
MEM 13.125000 1756915348.1879
MEM 13.125000 1756915348.2933
MEM 13.125000 1756915348.3986
MEM 13.125000 1756915348.5040
MEM 13.125000 1756915348.6084
MEM 13.125000 1756915348.7117
MEM 13.125000 1756915348.8169
MEM 13.125000 1756915348.9184
MEM 13.125000 1756915349.0204
MEM 13.125000 1756915349.1259
MEM 13.125000 1756915349.2290
MEM 13.125000 1756915349.3343
MEM 13.125000 1756915349.4397
MEM 13.125000 1756915349.5424
MEM 13.125000 1756915349.6488
MEM 13.125000 1756915349.7534
MEM 13.125000 1756915349.8585
MEM 13.125000 1756915349.9625
MEM 13.156250 1756915350.0679
MEM 13.156250 1756915350.1685
MEM 13.156250 1756915350.2737
MEM 13.156250 1756915350.3789
MEM 13.156250 1756915350.4844
MEM 13.156250 1756915350.5851
MEM 13.156250 1756915350.6884
MEM 13.156250 1756915350.7935
MEM 13.156250 1756915350.8950
MEM 13.156250 1756915350.9983
MEM 13.156250 1756915351.1036
MEM 13.156250 1756915351.2087
MEM 13.156250 1756915351.3116
MEM 13.156250 1756915351.4139
MEM 13.156250 1756915351.5192
MEM 13.156250 1756915351.6222
MEM 13.156250 1756915351.7274
MEM 13.156250 1756915351.8324
MEM 13.156250 1756915351.9356
MEM 13.156250 1756915352.0382
MEM 13.156250 1756915352.1435
MEM 13.156250 1756915352.2482
MEM 13.156250 1756915352.3537
MEM 13.156250 1756915352.4590
MEM 13.156250 1756915352.5643
MEM 13.156250 1756915352.6688
MEM 13.156250 1756915352.7742
MEM 13.156250 1756915352.8771
MEM 13.156250 1756915352.9813
MEM 13.140625 1756915353.0860
MEM 13.140625 1756915353.1907
MEM 13.140625 1756915353.2958
MEM 13.109375 1756915353.3989
MEM 13.109375 1756915353.5038
MEM 13.109375 1756915353.6094
MEM 13.109375 1756915353.7136
MEM 13.109375 1756915353.8176
MEM 13.109375 1756915353.9228
MEM 13.125000 1756915354.0249
MEM 13.125000 1756915354.1285
MEM 13.125000 1756915354.2324
MEM 13.125000 1756915354.3367
MEM 13.093750 1756915354.4374
MEM 13.093750 1756915354.5426
MEM 13.093750 1756915354.6429
MEM 13.062500 1756915354.7516
MEM 11.718750 1756915354.8565
MEM 11.718750 1756915354.9574
MEM 13.093750 1756915355.0607
MEM 13.093750 1756915355.1647
MEM 13.093750 1756915355.2699
MEM 13.093750 1756915355.3750
MEM 13.093750 1756915355.4799
MEM 13.093750 1756915355.5850
MEM 13.093750 1756915355.6896
MEM 13.093750 1756915355.7950
MEM 13.093750 1756915355.8979
MEM 13.093750 1756915356.0032
MEM 13.093750 1756915356.1069
MEM 13.093750 1756915356.2097
MEM 13.093750 1756915356.3144
MEM 13.093750 1756915356.4192
MEM 13.093750 1756915356.5211
MEM 13.093750 1756915356.6264
MEM 13.093750 1756915356.7313
MEM 13.093750 1756915356.8358
MEM 13.093750 1756915356.9410
MEM 13.125000 1756915357.0462
MEM 13.125000 1756915357.1514
MEM 13.125000 1756915357.2530
MEM 13.125000 1756915357.3537
MEM 13.125000 1756915357.4590
MEM 13.125000 1756915357.5642
MEM 13.125000 1756915357.6694
MEM 13.125000 1756915357.7729
MEM 13.125000 1756915357.8752
MEM 13.125000 1756915357.9805
MEM 13.156250 1756915358.0837
MEM 13.156250 1756915358.1890
MEM 13.156250 1756915358.2907
MEM 13.156250 1756915358.3924
MEM 13.156250 1756915358.4945
MEM 13.156250 1756915358.5997
MEM 13.156250 1756915358.7050
MEM 13.156250 1756915358.8103
MEM 13.156250 1756915358.9117
MEM 13.156250 1756915359.0162
MEM 13.156250 1756915359.1214
MEM 13.156250 1756915359.2268
MEM 13.156250 1756915359.3324
MEM 13.156250 1756915359.4378
MEM 13.156250 1756915359.5433
MEM 13.156250 1756915359.6463
MEM 13.156250 1756915359.7517
MEM 13.156250 1756915359.8572
MEM 13.156250 1756915359.9626
MEM 13.156250 1756915360.0669
MEM 13.156250 1756915360.1721
MEM 13.156250 1756915360.2773
MEM 13.156250 1756915360.3803
MEM 13.156250 1756915360.4855
MEM 13.156250 1756915360.5908
MEM 13.156250 1756915360.6956
MEM 13.156250 1756915360.8009
MEM 13.156250 1756915360.9062
MEM 13.156250 1756915361.0115
MEM 13.156250 1756915361.1146
MEM 13.156250 1756915361.2198
MEM 13.156250 1756915361.3251
MEM 13.156250 1756915361.4303
MEM 13.156250 1756915361.5356
MEM 13.156250 1756915361.6381
MEM 13.156250 1756915361.7434
MEM 13.140625 1756915361.8486
MEM 13.140625 1756915361.9526
MEM 13.234375 1756915362.0563
MEM 13.234375 1756915362.1581
MEM 13.234375 1756915362.2592
MEM 13.234375 1756915362.3680
MEM 13.234375 1756915362.4735
MEM 13.234375 1756915362.5775
MEM 13.234375 1756915362.6831
MEM 13.234375 1756915362.7840
MEM 13.234375 1756915362.8891
MEM 13.234375 1756915362.9913
MEM 13.281250 1756915363.0966
MEM 13.281250 1756915363.2014
MEM 13.281250 1756915363.3017
MEM 13.281250 1756915363.4025
MEM 13.281250 1756915363.5078
MEM 13.281250 1756915363.6084
MEM 13.281250 1756915363.7115
MEM 13.281250 1756915363.8162
MEM 13.281250 1756915363.9214
MEM 13.281250 1756915364.0265
MEM 13.281250 1756915364.1288
MEM 13.281250 1756915364.2312
MEM 13.281250 1756915364.3341
MEM 13.281250 1756915364.4379
MEM 13.281250 1756915364.5420
MEM 13.281250 1756915364.6448
MEM 13.234375 1756915364.7500
MEM 13.234375 1756915364.8540
MEM 13.234375 1756915364.9573
MEM 13.281250 1756915365.0625
MEM 13.281250 1756915365.1665
MEM 13.281250 1756915365.2672
MEM 13.281250 1756915365.3727
MEM 13.281250 1756915365.4782
MEM 13.281250 1756915365.5786
MEM 13.281250 1756915365.6838
MEM 13.281250 1756915365.7882
MEM 13.281250 1756915365.8937
MEM 13.281250 1756915365.9987
MEM 13.281250 1756915366.1039
MEM 13.281250 1756915366.2082
MEM 13.281250 1756915366.3134
MEM 13.281250 1756915366.4189
MEM 13.281250 1756915366.5230
MEM 13.281250 1756915366.6282
MEM 13.281250 1756915366.7334
MEM 13.281250 1756915366.8370
MEM 13.281250 1756915366.9396
MEM 13.250000 1756915367.0448
MEM 13.125000 1756915367.1483
MEM 13.125000 1756915367.2686
MEM 13.125000 1756915367.3718
MEM 13.078125 1756915367.4791
MEM 13.078125 1756915367.5829
MEM 13.078125 1756915367.6836
MEM 13.078125 1756915367.7859
MEM 13.078125 1756915367.8904
MEM 13.078125 1756915367.9931
MEM 13.109375 1756915368.0984
MEM 13.109375 1756915368.2037
MEM 13.109375 1756915368.3083
MEM 13.109375 1756915368.4136
MEM 13.109375 1756915368.5188
MEM 13.109375 1756915368.6241
MEM 13.109375 1756915368.7263
MEM 13.109375 1756915368.8316
MEM 13.109375 1756915368.9371
MEM 13.109375 1756915369.0385
MEM 13.109375 1756915369.1439
MEM 13.109375 1756915369.2490
MEM 13.109375 1756915369.3542
MEM 13.109375 1756915369.4596
MEM 13.109375 1756915369.5607
MEM 13.109375 1756915369.6632
MEM 13.109375 1756915369.7685
MEM 13.109375 1756915369.8738
MEM 13.109375 1756915369.9790
MEM 13.109375 1756915370.0828
MEM 13.109375 1756915370.1864
MEM 13.109375 1756915370.2909
MEM 13.109375 1756915370.3924
MEM 13.109375 1756915370.4958
MEM 13.109375 1756915370.6042
MEM 13.109375 1756915370.7072
MEM 13.109375 1756915370.8078
MEM 13.109375 1756915370.9095
MEM 13.109375 1756915371.0127
MEM 13.140625 1756915371.1179
MEM 13.140625 1756915371.2195
MEM 13.140625 1756915371.3246
MEM 13.140625 1756915371.4252
MEM 13.140625 1756915371.5273
MEM 13.140625 1756915371.6326
MEM 13.140625 1756915371.7379
MEM 13.140625 1756915371.8432
MEM 13.140625 1756915371.9450
MEM 13.140625 1756915372.0480
MEM 13.140625 1756915372.1531
MEM 13.140625 1756915372.2583
MEM 13.140625 1756915372.3625
MEM 13.140625 1756915372.4677
MEM 13.140625 1756915372.5730
MEM 13.140625 1756915372.6750
MEM 13.140625 1756915372.7765
MEM 13.140625 1756915372.8817
MEM 13.140625 1756915372.9865
MEM 13.156250 1756915373.0916
MEM 13.156250 1756915373.1940
MEM 13.156250 1756915373.2959
MEM 13.156250 1756915373.4011
MEM 13.156250 1756915373.5064
MEM 13.156250 1756915373.6117
MEM 13.156250 1756915373.7170
MEM 13.156250 1756915373.8177
MEM 13.156250 1756915373.9229
MEM 13.156250 1756915374.0260
MEM 13.156250 1756915374.1301
MEM 13.156250 1756915374.2351
MEM 13.156250 1756915374.3403
MEM 13.156250 1756915374.4410
MEM 13.156250 1756915374.5413
MEM 13.156250 1756915374.6465
MEM 13.156250 1756915374.7519
MEM 13.156250 1756915374.8579
MEM 13.156250 1756915374.9602
MEM 13.156250 1756915375.0629
MEM 13.156250 1756915375.1680
MEM 13.156250 1756915375.2722
MEM 13.156250 1756915375.3774
MEM 13.156250 1756915375.4810
MEM 13.156250 1756915375.5833
MEM 13.156250 1756915375.6876
MEM 13.156250 1756915375.7909
MEM 13.156250 1756915375.8927
MEM 13.156250 1756915375.9971
MEM 13.156250 1756915376.1023
MEM 13.156250 1756915376.2036
MEM 13.156250 1756915376.3060
MEM 13.156250 1756915376.4067
MEM 13.156250 1756915376.5119
MEM 13.156250 1756915376.6171
MEM 13.156250 1756915376.7224
MEM 13.156250 1756915376.8276
MEM 13.156250 1756915376.9288
MEM 13.156250 1756915377.0340
MEM 13.125000 1756915377.1367
MEM 13.125000 1756915377.2420
MEM 13.125000 1756915377.3459
MEM 13.125000 1756915377.4511
MEM 13.125000 1756915377.5535
MEM 13.125000 1756915377.6546
MEM 13.125000 1756915377.7578
MEM 13.125000 1756915377.8617
MEM 13.125000 1756915377.9639
MEM 13.125000 1756915378.0667
MEM 13.156250 1756915378.1689
MEM 13.156250 1756915378.2697
MEM 13.156250 1756915378.3729
MEM 13.156250 1756915378.4774
MEM 13.156250 1756915378.5825
MEM 13.156250 1756915378.6830
MEM 13.156250 1756915378.7867
MEM 13.156250 1756915378.8919
MEM 13.156250 1756915378.9972
MEM 13.156250 1756915379.1020
MEM 13.156250 1756915379.2051
MEM 13.156250 1756915379.3084
MEM 13.156250 1756915379.4126
MEM 13.156250 1756915379.5167
MEM 13.156250 1756915379.6220
MEM 13.156250 1756915379.7242
MEM 13.156250 1756915379.8295
MEM 13.156250 1756915379.9306
MEM 13.156250 1756915380.0360
MEM 13.156250 1756915380.1374
MEM 13.156250 1756915380.2380
MEM 13.156250 1756915380.3394
MEM 13.156250 1756915380.4438
MEM 13.156250 1756915380.5443
MEM 13.156250 1756915380.6489
MEM 13.156250 1756915380.7494
MEM 13.156250 1756915380.8531
MEM 13.156250 1756915380.9568
MEM 13.156250 1756915381.0572
MEM 13.156250 1756915381.1595
MEM 13.156250 1756915381.2618
MEM 13.156250 1756915381.3635
MEM 13.156250 1756915381.4645
MEM 13.156250 1756915381.5696
MEM 13.156250 1756915381.6749
MEM 13.156250 1756915381.7757
MEM 13.156250 1756915381.8788
MEM 13.156250 1756915381.9798
MEM 13.156250 1756915382.0810
MEM 13.156250 1756915382.1837
MEM 13.156250 1756915382.2892
MEM 13.156250 1756915382.3947
MEM 13.156250 1756915382.4958
MEM 13.156250 1756915382.6011
MEM 13.156250 1756915382.7065
MEM 13.156250 1756915382.8107
MEM 13.156250 1756915382.9132
MEM 13.156250 1756915383.0152
MEM 13.156250 1756915383.1164
MEM 13.156250 1756915383.2172
MEM 13.156250 1756915383.3226
MEM 13.156250 1756915383.4256
MEM 13.156250 1756915383.5278
MEM 13.156250 1756915383.6329
MEM 13.156250 1756915383.7382
MEM 13.156250 1756915383.8406
MEM 13.156250 1756915383.9456
MEM 13.156250 1756915384.0508
MEM 13.156250 1756915384.1529
MEM 13.156250 1756915384.2586
MEM 13.156250 1756915384.3622
MEM 13.156250 1756915384.4631
MEM 13.156250 1756915384.5684
MEM 13.156250 1756915384.6728
MEM 13.156250 1756915384.7780
MEM 13.156250 1756915384.8832
MEM 13.156250 1756915384.9845
MEM 13.156250 1756915385.0878
MEM 13.156250 1756915385.1883
MEM 13.156250 1756915385.2900
MEM 13.156250 1756915385.3939
MEM 13.156250 1756915385.4976
MEM 13.156250 1756915385.6016
MEM 13.156250 1756915385.7061
MEM 13.156250 1756915385.8114
MEM 13.156250 1756915385.9144
MEM 13.156250 1756915386.0191
MEM 13.125000 1756915386.1243
MEM 13.125000 1756915386.2289
MEM 13.125000 1756915386.3341
MEM 13.125000 1756915386.4368
MEM 13.125000 1756915386.5385
MEM 13.125000 1756915386.6438
MEM 13.125000 1756915386.7478
MEM 13.125000 1756915386.8530
MEM 13.125000 1756915386.9558
MEM 13.125000 1756915387.0610
MEM 13.156250 1756915387.1632
MEM 13.156250 1756915387.2685
MEM 13.156250 1756915387.3724
MEM 13.156250 1756915387.4777
MEM 13.156250 1756915387.5816
MEM 13.156250 1756915387.6867
MEM 13.156250 1756915387.7919
MEM 13.156250 1756915387.8972
MEM 13.156250 1756915387.9992
MEM 13.156250 1756915388.1044
MEM 13.156250 1756915388.2056
MEM 13.156250 1756915388.3100
MEM 13.156250 1756915388.4150
MEM 13.156250 1756915388.5195
MEM 13.156250 1756915388.6244
MEM 13.156250 1756915388.7265
MEM 13.156250 1756915388.8318
MEM 13.156250 1756915388.9371
MEM 13.156250 1756915389.0425
MEM 13.156250 1756915389.1447
MEM 13.156250 1756915389.2503
MEM 13.156250 1756915389.3535
MEM 13.156250 1756915389.4576
MEM 13.156250 1756915389.5615
MEM 13.156250 1756915389.6777
MEM 13.156250 1756915389.7821
MEM 13.156250 1756915389.8874
MEM 13.156250 1756915389.9927
MEM 13.156250 1756915390.0959
MEM 13.156250 1756915390.1979
MEM 13.156250 1756915390.3033
MEM 13.156250 1756915390.4081
MEM 13.156250 1756915390.5135
MEM 13.156250 1756915390.6170
MEM 13.156250 1756915390.7234
MEM 13.156250 1756915390.8258
MEM 13.156250 1756915390.9306
MEM 13.156250 1756915391.0358
MEM 13.156250 1756915391.1370
MEM 13.156250 1756915391.2382
MEM 13.156250 1756915391.3438
MEM 13.156250 1756915391.4460
MEM 13.156250 1756915391.5471
MEM 13.156250 1756915391.6526
MEM 13.156250 1756915391.7580
MEM 13.156250 1756915391.8636
MEM 13.156250 1756915391.9688
MEM 13.156250 1756915392.0740
MEM 13.156250 1756915392.1792
MEM 13.156250 1756915392.2805
MEM 13.156250 1756915392.3860
MEM 13.156250 1756915392.4915
MEM 13.156250 1756915392.5970
MEM 13.156250 1756915392.7014
MEM 13.156250 1756915392.8038
MEM 13.156250 1756915392.9047
MEM 13.156250 1756915393.0056
MEM 13.156250 1756915393.1108
MEM 13.187500 1756915393.2148
MEM 13.187500 1756915393.3195
MEM 13.187500 1756915393.4251
MEM 13.187500 1756915393.5293
MEM 13.187500 1756915393.6315
MEM 13.187500 1756915393.7370
MEM 13.187500 1756915393.8423
MEM 13.187500 1756915393.9437
MEM 13.187500 1756915394.0489
MEM 13.187500 1756915394.1542
MEM 13.187500 1756915394.2594
MEM 13.187500 1756915394.3647
MEM 13.187500 1756915394.4699
MEM 13.187500 1756915394.5742
MEM 13.187500 1756915394.6795
MEM 13.187500 1756915394.7850
MEM 13.187500 1756915394.8904
MEM 13.187500 1756915394.9928
MEM 13.187500 1756915395.0978
MEM 13.187500 1756915395.2031
MEM 13.187500 1756915395.3084
MEM 13.187500 1756915395.4103
MEM 13.187500 1756915395.5157
MEM 13.187500 1756915395.6167
MEM 13.187500 1756915395.7175
MEM 13.187500 1756915395.8229
MEM 13.187500 1756915395.9282
MEM 13.187500 1756915396.0334
MEM 13.156250 1756915396.1358
MEM 13.156250 1756915396.2410
MEM 13.156250 1756915396.3436
MEM 13.156250 1756915396.4488
MEM 13.156250 1756915396.5542
MEM 13.156250 1756915396.6574
MEM 13.156250 1756915396.7611
MEM 13.156250 1756915396.8638
MEM 13.156250 1756915396.9691
MEM 13.125000 1756915397.0752
MEM 13.125000 1756915397.1778
MEM 13.125000 1756915397.2810
MEM 13.125000 1756915397.3816
MEM 13.109375 1756915397.4859
MEM 13.109375 1756915397.5911
MEM 13.109375 1756915397.6963
MEM 13.109375 1756915397.8016
MEM 13.109375 1756915397.9068
MEM 13.109375 1756915398.0121
MEM 13.109375 1756915398.1172
MEM 13.140625 1756915398.2174
MEM 13.140625 1756915398.3227
MEM 13.140625 1756915398.4279
MEM 13.140625 1756915398.5334
MEM 13.140625 1756915398.6346
MEM 13.140625 1756915398.7401
MEM 13.140625 1756915398.8455
MEM 13.140625 1756915398.9509
MEM 13.140625 1756915399.0557
MEM 13.140625 1756915399.1610
MEM 13.140625 1756915399.2636
MEM 13.140625 1756915399.3661
MEM 13.140625 1756915399.4715
MEM 13.140625 1756915399.5774
MEM 13.140625 1756915399.6827
MEM 13.140625 1756915399.7848
MEM 13.140625 1756915399.8856
MEM 13.140625 1756915399.9909
MEM 13.140625 1756915400.0950
MEM 13.171875 1756915400.2001
MEM 13.171875 1756915400.3053
MEM 13.171875 1756915400.4105
MEM 13.171875 1756915400.5155
MEM 13.140625 1756915400.6206
MEM 13.140625 1756915400.7259
MEM 13.109375 1756915400.8274
MEM 13.109375 1756915400.9319
MEM 13.109375 1756915401.0356
MEM 13.109375 1756915401.1374
MEM 13.109375 1756915401.2416
MEM 13.109375 1756915401.3430
MEM 13.109375 1756915401.4483
MEM 13.109375 1756915401.5531
MEM 13.109375 1756915401.6584
MEM 13.109375 1756915401.7609
MEM 13.109375 1756915401.8617
MEM 13.109375 1756915401.9659
MEM 13.109375 1756915402.0680
MEM 13.125000 1756915402.1731
MEM 13.125000 1756915402.2785
MEM 13.125000 1756915402.3796
MEM 13.125000 1756915402.4848
MEM 13.125000 1756915402.5903
MEM 13.125000 1756915402.6943
MEM 13.125000 1756915402.7986
MEM 13.125000 1756915402.9021
MEM 13.125000 1756915403.0075
MEM 13.125000 1756915403.1113
MEM 13.125000 1756915403.2163
MEM 13.125000 1756915403.3212
MEM 13.125000 1756915403.4264
MEM 13.125000 1756915403.5311
MEM 13.125000 1756915403.6363
MEM 13.125000 1756915403.7415
MEM 13.125000 1756915403.8446
MEM 13.125000 1756915403.9451
MEM 13.125000 1756915404.0503
MEM 13.125000 1756915404.1553
MEM 13.125000 1756915404.2573
MEM 13.125000 1756915404.3591
MEM 13.125000 1756915404.4641
MEM 13.125000 1756915404.5656
MEM 13.125000 1756915404.6709
MEM 13.125000 1756915404.7758
MEM 13.125000 1756915404.8799
MEM 13.125000 1756915404.9822
MEM 13.125000 1756915405.0870
MEM 13.125000 1756915405.1891
MEM 13.125000 1756915405.2931
MEM 13.125000 1756915405.3951
MEM 13.125000 1756915405.5007
MEM 13.125000 1756915405.6059
MEM 13.125000 1756915405.7112
MEM 13.125000 1756915405.8145
MEM 13.125000 1756915405.9156
MEM 13.125000 1756915406.0210
MEM 13.125000 1756915406.1221
MEM 13.125000 1756915406.2240
MEM 13.125000 1756915406.3276
MEM 13.125000 1756915406.4321
MEM 13.125000 1756915406.5338
MEM 13.125000 1756915406.6383
MEM 13.125000 1756915406.7433
MEM 13.125000 1756915406.8466
MEM 13.125000 1756915406.9520
MEM 13.125000 1756915407.0544
MEM 13.125000 1756915407.1568
MEM 13.125000 1756915407.2601
MEM 13.125000 1756915407.3657
MEM 13.125000 1756915407.4682
MEM 13.125000 1756915407.5709
MEM 13.125000 1756915407.6762
MEM 13.125000 1756915407.7815
MEM 13.125000 1756915407.8824
MEM 13.125000 1756915407.9838
MEM 13.125000 1756915408.0891
MEM 13.125000 1756915408.1904
MEM 13.125000 1756915408.2925
MEM 13.125000 1756915408.3979
MEM 13.125000 1756915408.5017
MEM 13.125000 1756915408.6064
MEM 13.125000 1756915408.7117
MEM 13.125000 1756915408.8170
MEM 13.125000 1756915408.9223
MEM 13.125000 1756915409.0265
MEM 13.125000 1756915409.1318
MEM 13.125000 1756915409.2322
MEM 13.125000 1756915409.3362
MEM 13.125000 1756915409.4393
MEM 13.125000 1756915409.5445
MEM 13.125000 1756915409.6457
MEM 13.125000 1756915409.7464
MEM 13.125000 1756915409.8517
MEM 13.125000 1756915409.9571
MEM 13.125000 1756915410.0622
MEM 13.125000 1756915410.1654
MEM 13.125000 1756915410.2707
MEM 13.125000 1756915410.3733
MEM 13.125000 1756915410.4786
MEM 13.125000 1756915410.5839
MEM 13.125000 1756915410.6894
MEM 13.125000 1756915410.7945
MEM 13.125000 1756915410.8997
MEM 13.125000 1756915411.0050
MEM 13.125000 1756915411.1066
MEM 13.125000 1756915411.2095
MEM 13.125000 1756915411.3149
MEM 13.125000 1756915411.4201
MEM 13.125000 1756915411.5242
MEM 13.125000 1756915411.6295
MEM 13.125000 1756915411.7331
MEM 13.125000 1756915411.8382
MEM 13.125000 1756915411.9397
MEM 13.093750 1756915412.0450
MEM 13.093750 1756915412.1492
MEM 13.093750 1756915412.2528
MEM 13.093750 1756915412.3605
MEM 11.750000 1756915412.4666
MEM 11.734375 1756915412.5720
MEM 11.734375 1756915412.6771
MEM 11.734375 1756915412.7820
MEM 11.734375 1756915412.8871
MEM 11.734375 1756915412.9923
MEM 11.734375 1756915413.0975
MEM 11.734375 1756915413.2027
MEM 13.093750 1756915413.3072
MEM 13.093750 1756915413.4124
MEM 13.093750 1756915413.5158
MEM 13.093750 1756915413.6210
MEM 13.093750 1756915413.7248
MEM 13.093750 1756915413.8259
MEM 13.093750 1756915413.9312
MEM 13.093750 1756915414.0364
MEM 13.093750 1756915414.1417
MEM 13.093750 1756915414.2422
MEM 13.093750 1756915414.3448
MEM 13.093750 1756915414.4466
MEM 13.093750 1756915414.5501
MEM 13.093750 1756915414.6555
MEM 13.093750 1756915414.7568
